Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Finalized?,True,True.1,True.2,True.3,True.4,True.5,True.6,True.7,True.8,True.9,True.10,True.11,Unnamed: 17
0,0,0,0,0,YTD,YTD,YTD,YTD,YTD,YTD,YTD,YTD,YTD,YTD,YTD,YTD,YTD SUM
Group (Budget),Data Source,CoA,Department / Account,Items,2025-01-01 00:00:00,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-04-01 00:00:00,2025-05-01 00:00:00,2025-06-01 00:00:00,2025-07-01 00:00:00,2025-08-01 00:00:00,2025-09-01 00:00:00,2025-10-01 00:00:00,2025-11-01 00:00:00,2025-12-01 00:00:00,YTD
AJP,MGM,SG&A Corporate Sharing,PG,Research and development,-24333.335742700925,-21687.948956522872,-21529.65199850318,-26560.20514346889,-28327.28626446852,-30609.53483022566,-26538.95837184487,-25930.589637566856,-26039.96206227389,-23828.547610052992,-24383.0925794595,-18775.048398822764,-298544.16159591096
AJP,MGM,SG&A Corporate Sharing,PG,Staff costs,-1195.8801596502262,-22973.08595762,-17462.868318338966,-28874.243611429185,-29922.80949602553,-20379.902287898538,-30687.027826621863,-28008.90044851725,-16944.692570819214,-25728.970997113527,-24820.446345420318,-8788.802501962222,-255787.63052141687
AJP,MGM,SG&A Corporate Sharing,PG,Telephone & Internet,-2025.251318065976,-2005.8778776526112,-2862.190174648274,-1611.5103098997183,-3742.2828337344313,-3592.7493963838456,-2579.9010322651147,-2335.044396504167,-3597.859521989656,-3266.3118681624774,-3101.9492670100412,-2788.1796604435176,-33509.10765675983
AJP,MGM,SG&A Corporate Sharing,PG,Transportation & Accommodation,-77.36157825902642,-1123.3845089846577,-1653.8144381498485,-1998.232998201262,-1296.422213155267,-1123.9891939312888,-1407.4290487108717,-2873.562261808255,-4519.72876014615,-1408.8414886363782,-1210.7231999933874,-499.654970240087,-19193.14466021648
AJP,MGM,SG&A Corporate Sharing,PG,Royalty Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,POKKT,Accounting and professional fee,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,POKKT,Advertising and marketing events,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,POKKT,Client Gifts and Entertainment,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,POKKT,Depreciation and Amortization,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,POKKT,Depreciation - Lease,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,POKKT,Interest Expense - Lease,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,POKKT,Finance costs,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,POKKT,General expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,POKKT,Insurance expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,POKKT,IT expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,POKKT,Other outsourced services,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,POKKT,Recruitment,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,POKKT,Rental expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,POKKT,Research and development,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,POKKT,Staff costs,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,POKKT,Telephone & Internet,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,POKKT,Transportation & Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,POKKT,Royalty Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,D2C,Accounting and professional fee,-1236.2567159179225,-6777.293957462884,4039.5196984219674,-4528.433817966363,-3300.5417144599987,-6053.347180062122,-1205.422296821516,-1451.930185049066,-6637.674816790328,-2565.8018190231364,-65238.741861978655,-6534.014202805458,-101489.93886991548
AJP,MGM,SG&A Corporate Sharing,D2C,Advertising and marketing events,-2053.693207082885,-1856.6145563909436,-910.4291535390153,-260.17432668440756,-285.3803856098169,7683.9778680512945,-124.40932185107498,-217.79002653446761,-298.19985413728875,-8255.55802404689,-4757.223237321734,-261.353119175875,-11596.847344323105
AJP,MGM,SG&A Corporate Sharing,D2C,Client Gifts and Entertainment,-53.30905061172783,-165.23127274280418,-331.23441269716994,-86.57601303088815,-32.47106150111421,-69.78728591243409,-40.822706789816415,-573.943471230219,-5.55323572789703,-154.62909089561307,-109.28078551467105,-30.922241457795412,-1653.7606281121505
AJP,MGM,SG&A Corporate Sharing,D2C,Depreciation and Amortization,-5022.211699025381,-4907.476535381649,-5025.425668743338,-4887.459989383229,-4709.236060405293,-4521.503883770786,-4555.413433840961,-4745.749594412218,-7502.2875422469415,-6651.300256878132,-6711.252619668887,-6167.938422520502,-65407.25570627732
AJP,MGM,SG&A Corporate Sharing,D2C,Depreciation - Lease,-61973.69228999341,-62910.39263932412,-62921.49803725227,-61076.574441044235,-121398.07302927393,-120005.58214805942,-119458.15015975603,-116679.51620586081,-112361.72219018043,-83208.18687125247,-78323.83340328153,-70785.69520454798,-1071102.9166198268
AJP,MGM,SG&A Corporate Sharing,D2C,Interest Expense - Lease,-2661.394506954213,-2615.6082388650243,-2529.929705559083,-2372.021049365849,-7941.565194546817,-7810.286637242817,-7744.234166359418,-7471.961361593891,-7106.605357046182,-6550.889094122837,-5475.368623277275,-4683.7388758187435,-64963.60281075215
AJP,MGM,SG&A Corporate Sharing,D2C,Finance costs,0,0,0,0,0,0,0,0,0,0,-366.9269953925495,-5689.753900160146,-6056.680895552696
AJP,MGM,SG&A Corporate Sharing,D2C,General expenses,-6751.922247689833,-6708.459260893962,-11522.169175280103,-9481.982051095725,-19200.095381043444,-11678.39575836199,-8505.898350375719,-35607.294246236655,-20670.29114976504,-16152.779660917862,-28313.84898647368,-15353.775844184038,-189946.91211231807
AJP,MGM,SG&A Corporate Sharing,D2C,Insurance expenses,-119.19824979010374,-486.2142631083065,-2717.703871096561,-305.1581297313304,-297.3390004874753,-293.87169563503693,-284.2953966165598,-273.62928325391346,-124.14013525848934,-115.04774536130566,-108.30707752143395,-253.81199322834075,-5378.716841088857
AJP,MGM,SG&A Corporate Sharing,D2C,IT expenses,-30193.772492418826,-34394.57882823776,-27669.69565325124,-32340.0911684499,-28460.339419196196,-30075.661237304532,-33394.44611704321,-29981.276473716556,-25050.643223796502,-24867.31921310696,-28449.339546643172,-31655.022754154885,-356532.1861273197
AJP,MGM,SG&A Corporate Sharing,D2C,Other outsourced services,-3915.344457314469,-3398.54627116546,-5069.803240852597,-4621.978575517554,-6518.6204529921415,-5559.254721049016,-6446.052009975405,-4804.840780996429,-4513.309808800313,-5779.665788553855,-3933.1212461097493,-5791.897887394889,-60352.43524072186
AJP,MGM,SG&A Corporate Sharing,D2C,Recruitment,-16315.645290908022,-11928.3141061467,-22315.028033652045,-19163.919250269693,-18072.215832477566,-16692.29961287656,-18791.623979250096,-9142.450475669622,-6640.742720636893,-9909.191031015176,-11574.358462940294,-25042.218466199964,-185588.00726204264
AJP,MGM,SG&A Corporate Sharing,D2C,Rental expenses,-198.22096439406118,-201.21697188904412,-201.25249216556722,-195.35156031915596,-94.36007748574485,-93.25973358869003,-90.22070972727691,-86.83583494892288,-83.86243546349259,-77.72010317608407,-73.16646852339892,-66.48747609833511,-1461.9548277797735
AJP,MGM,SG&A Corporate Sharing,D2C,Research and development,-31966.986676047327,-28997.509164948988,-29902.85834341013,-34140.018736700884,-35197.43778937658,-36253.8589627074,-31683.52235449568,-31745.646714910818,-29994.571715555638,-27040.026153179213,-26282.819181675004,-18588.894543157494,-361794.15033616516
AJP,MGM,SG&A Corporate Sharing,D2C,Staff costs,-1550.1475090363006,-30321.551915164535,-23958.588580279,-37114.442926080206,-37179.9195971971,-24137.906940344856,-36635.69302589085,-34290.02853153664,-19518.03137416314,-29196.57798878293,-26754.247894489567,-8701.661875868103,-309358.79815883323
AJP,MGM,SG&A Corporate Sharing,D2C,Telephone & Internet,-2625.2114482697716,-2647.5037056373235,-3926.848418189156,-2071.4068990499345,-4649.890074215722,-4255.2436888467355,-3080.0135741151184,-2858.689120114009,-4144.255479202871,-3706.5271364794107,-3343.627205198492,-2760.5349703711563,-40069.7517196897
AJP,MGM,SG&A Corporate Sharing,D2C,Transportation & Accommodation,-100.27915996902364,-1482.7246880418154,-2268.989205521671,-2568.4934145043753,-1610.840507992252,-1331.2500806825135,-1680.25847519718,-3517.972157659916,-5206.126188158698,-1598.7172748346484,-1305.0526236893998,-494.70091114864204,-23165.404687400132
AJP,MGM,SG&A Corporate Sharing,D2C,Royalty Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,Operating Profit b/f Regional Sharing,DM,X,8200.02195033,2593.37463644999,2733.31412877999,-1649.73959653,2210.8417601588,9951.1970106737,8530.4013567948,-10823.2793767922,6506.79926469,-2611.1534774866,-9796.87352086829,10916.8829244569,26761.78706065709
AJP,MGM,Operating Profit b/f Regional Sharing,IM,X,263964.9938960823,294475.1214792384,518609.1854167668,547288.5973367313,444084.31298715854,367686.51928826957,24043.00048345374,259600.72831835784,657474.3327643387,20847.1085457803,-334834.7590774789,508354.00181059865,3571593.143249297
AJP,MGM,Operating Profit b/f Regional Sharing,CG,X,304742.3203982826,252125.78796404827,266251.29792870185,120349.68633273356,38699.151372582244,395694.87489753275,45120.507166290816,-338.40648990654154,620533.6442230676,-34226.366741978214,-233536.6202764839,724817.0151028732,2500232.8918777443
AJP,MGM,Operating Profit b/f Regional Sharing,PG,X,335286.26627039636,74292.79656443668,500197.193146508,306425.39505843434,157147.9560974195,206590.1562322487,309792.284584297,291818.8575729731,384717.0942645442,423964.46050659026,275125.60979435046,714389.9494495882,3979748.0195417865
AJP,MGM,Operating Profit b/f Regional Sharing,POKKT,X,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,Operating Profit b/f Regional Sharing,D2C,X,-252051.19396324223,-238561.97868109914,10482.453348331153,-207249.09451495204,-198721.64341588027,-164774.62505986425,-50678.10708520748,-78200.61070021009,454626.0287362621,-7539.4846506929025,-61920.39708534069,413872.06146192295,-380716.59160997276
AJP,MGM,Operating Profit a/f Regional Sharing,X,X,377191.6828555988,151096.8361193195,1014493.6853826132,507460.3991764616,198876.98457210138,772504.5444248475,40701.97962315637,176456.09337842045,1894685.3899881507,147633.81981660955,-520461.206080909,2145501.399783532,6906141.609039903
x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
,,,,,,,,,,,,,,,,,
,,,,Check,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,
,0,,,Revenue,8547494.373639867,8900950.611963704,9717149.420677695,8236188.181667769,8341773.581335612,10927899.81985955,9038764.409582332,8707464.451450568,13306605.705251858,8534679.270024288,8526805.597804647,13885160.491015546,
,,,,GP,3517770.403566593,3303065.541403124,4416050.875222451,3822201.956552974,3811743.8317384664,4319744.840347671,3680662.7286642324,3786651.4516759855,5756759.320608197,3626722.4026111383,3512601.1822445607,5942099.0913548665,
,,,,SG&A,2857627.995014743,2918140.439440051,3117777.4312533634,3057037.111936558,3368323.2129370277,3504596.7179788095,3343854.642158603,3324594.162351563,3632901.4213552927,3226287.8384289257,3877564.22241038,3569749.1806054274,
,,,,OP,660142.4085518499,384925.101963073,1298273.4439690877,765164.8446164159,443420.6188014387,815148.1223688615,336808.0865056296,462057.28932442237,2123857.899252904,400434.5641822126,-364963.0401658192,2372349.910749439,
,,,,,,,,,,,,,,,,,
,,,,Database,,,,,,,,,,,,,
,,,,Revenue,1328781666.709138,1351945243.2502918,1458173180.4520004,1207574318.0304744,1197421008.0221076,1575131464.4128513,1323670643.5298703,1295017482.8372216,1966905244.4849572,1279934384.2173417,1322151401.6185982,2172448398.6518846,
,,,,GP,546867727.0343459,501695149.3744692,662680655.7135216,560404014.4848388,547157279.7821654,622641690.3915336,539010088.3149935,563169664.2200395,850930759.48534,543894686.4022126,544657729.458205,929690633.6802849,
,,,,SG&A,444242900.20718634,443229746.8244149,467859372.7495773,448216993.615743,483506407.55866015,505147434.6913791,489686645.8167758,494450202.764435,536994408.389238,483842052.7753088,601248253.2551188,558516835.0062001,
,,,,OP,102624826.82715952,58465402.55005431,194821282.96394432,112187020.86909586,63650872.22350526,117494255.70015454,49323442.4982177,68719461.4556045,313936351.096102,60052633.62690383,-56590523.79691386,371173798.6740848,
,,,,MGM JP BU,,,,,,,,,,,,,
,,,,Revenue,1258295151.2132277,1320373419.4981482,1554275602.1430519,1205052593.2395196,1196668984.7785714,1592034086.111962,1322290717.8672767,1295783465.9844759,-664193178.8274075,-496829063.45443636,-849177955.77565,-787285330.830429,
,,,,GP,525592962.9505214,521301247.5704313,662270489.6057688,560645896.1811124,546839924.2050557,621207339.4386083,537760864.2682259,564779356.2368975,-461708824.1377281,-252400137.349192,-380657408.5047713,-426045185.898431,
,,,,SG&A,444242900.2071873,443229746.82441515,467859372.7495775,452955654.2697599,483839277.7502935,510290943.8602512,500733552.108043,494450202.76443493,-177795657.0699706,-328169393.5328876,-342323813.7058443,-341198092.8976598,
,,,,OP,81350062.74333413,78071500.74601616,194411116.85619125,107690241.91135249,63000646.45476225,110916395.57835713,37027312.1601829,70329153.47246255,-283913167.0677575,75769256.18369557,-38333594.79892701,-84847093.0007712,
,,,,,,,,,,,,,,,,,
,,,,Var.,,,,,,,,,,,,,
,,,,Revenue,70486515.49591017,31571823.75214362,-96102421.69105148,2521724.7909548283,752023.2435362339,-16902621.699110746,1379925.6625936031,-765983.1472542286,2631098423.3123646,1776763447.671778,2171329357.394248,2959733729.4823136,
,,,,GP,21274764.083824456,-19606098.19596207,410166.1077528,-241881.6962735653,317355.5771096945,1434350.9529253244,1249224.0467675924,-1609692.0168579817,1312639583.623068,796294823.7514046,925315137.9629762,1355735819.5787158,
,,,,SG&A,-9.5367431640625e-07,0,0,-4738660.654016912,-332870.1916333437,-5143509.168872118,-11046906.291267216,0,714790065.4592086,812011446.3081963,943572066.9609631,899714927.9038599,
,,,,OP,21274764.083825395,-19606098.195961848,410166.1077530682,4496778.9577433765,650225.7687430084,6577860.121797413,12296130.338034801,-1609692.0168580562,597849518.1638595,-15716622.556791738,-18256928.997986853,456020891.67485595,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,DM Revenue,1346426.4959098836,1821281.7521435157,2553842.3089487865,2521724.7909548357,752023.2435364067,756867.8998871394,1379925.6625935761,-765983.1472541487,1843149.4580732272,202432.3433487401,1781304.554667501,1386432.9455645438,
,,,,DM Gross Profit,1274764.0838248415,393901.80403899716,410166.10775339283,-241881.69627326095,317355.5771101206,1434350.9529248879,1249224.0467675175,-1609692.0168583037,961797.3119529951,-391591.17906656506,-1519085.8884399887,1708036.7809109786,
,,,,,,,,,,,,,,,,,
,,,,gap.,19999999.999999613,-20000000.00000107,-5.928450264036655e-07,-3.0433875508606434e-07,-4.261382855474949e-07,4.3655745685100555e-07,7.497146725654602e-08,3.220047801733017e-07,1311677786.311115,796686414.9304712,926834223.8514162,1354027782.7978048,
