,,,,,,,,,,,,,,,,,,,,
2311.0,投稿日,アカウント名,案件名,取引先,取引先住所,件名,セグメント,発行月支払月,摘要,単価,経路,投稿済み,金額チェック,請求書依頼,請求書受取,請求書送付,備考,,,
2311.0,2023-11-10 00:00:00,ビビちゃん,SHEGLAM①,株式会社クリーク･アンド･リバー社,〒105-0004 東京都港区新橋四丁目1番1号 新虎通りCORE,TikTokプロモーション,SNS事業部,11月発生12月払い,投稿制作費,230000.0,リピート,True,True,True,True,True,※3投稿割,,,
2311.0,11/16【木】,ビビちゃん,coco egg たまご化粧水,株式会社bibin,〒107-0052 東京都港区赤坂3-21-15 東都赤坂ビル2A,TikTokプロモーション,SNS事業部,11月発生12月払い,投稿制作費,350000.0,新規,True,True,True,True,True,,,,
2311.0,11/20【月】,ビビちゃん,イニスフリー第二弾,株式会社OMOT,〒113-0033 東京都文京区本郷1-33-13春日町ビル６F,TikTokプロモーション,SNS事業部,11月発生12月払い,投稿制作費,350000.0,リピート,True,True,True,True,True,,,,
2311.0,2023-11-20 00:00:00,ビビちゃん,イニスフリー第二弾,株式会社OMOT,〒113-0033 東京都文京区本郷1-33-13春日町ビル６F,TikTokプロモーション,SNS事業部,11月発生12月払い,二次利用費,90000.0,リピート,True,True,True,True,True,※10月セット割,,,
2311.0,11/21【火】,ビビちゃん,CNP,株式会社bibin,〒107-0052 東京都港区赤坂3-21-15 東都赤坂ビル2A,TikTokプロモーション,SNS事業部,11月発生12月払い,投稿制作費,350000.0,新規,True,True,True,True,True,,,,
2311.0,11/21【火】,ビビちゃん,CNP,株式会社bibin,〒107-0052 東京都港区赤坂3-21-15 東都赤坂ビル2A,,,11月発生12月払い,二次利用費,180000.0,新規,True,True,True,True,True,,,,
2311.0,11/21【火】,ビビちゃん,CNP,株式会社bibin,〒107-0052 東京都港区赤坂3-21-15 東都赤坂ビル2A,,,11月発生12月払い,追加修正費,50000.0,新規,True,True,True,True,True,,,,
2311.0,11/21【火】,ビビちゃん,CNP,株式会社bibin,〒107-0052 東京都港区赤坂3-21-15 東都赤坂ビル2A,,,11月発生12月払い,広告運用費,100000.0,新規,True,True,True,True,True,,,,
2311.0,11/24【金】,ビビちゃん,SHEGLAM②,株式会社クリーク･アンド･リバー社,〒105-0004 東京都港区新橋四丁目1番1号 新虎通りCORE,TikTokプロモーション,SNS事業部,11月発生12月払い,投稿制作費,230000.0,リピート,True,True,True,True,True,※3投稿割,,,
2311.0,11/25【土】,ビビちゃん,Blanc,株式会社Greed,〒153-0042東京都目黒区青葉台4丁目4-12 THE N3 5F,TikTokプロモーション,SNS事業部,11月発生1月払い,投稿制作費,350000.0,リピート,True,True,True,True,True,,,,
2311.0,11/25【土】,ビビちゃん,Blanc,株式会社Greed,〒153-0042東京都目黒区青葉台4丁目4-12 THE N3 5F,TikTokプロモーション,SNS事業部,11月発生1月払い,二次利用費,100000.0,リピート,True,True,True,True,True,※セット割,,,
2311.0,11/29【水】,ビビちゃん,ルルルン,Dr.ルルルン株式会社,〒150-0002 東京都渋谷区渋谷2-12-4 ネクストサイト渋谷ビル11階,TikTokプロモーション,SNS事業部,11月発生12月払い,投稿制作費,530000.0,新規,True,True,True,True,True,二次利用あり,,,
2311.0,11/30【木】,ビビちゃん,ウエルシア施策,株式会社Natee,〒150-0002 東京都渋谷区渋谷1-3-15 BIZCORE渋谷4F,,,11月発生12月払い,投稿制作費,600000.0,リピート,True,True,True,True,True,,,,
2311.0,,アカウント名,案件名,取引先,取引先住所,件名,セグメント,発行月支払月,摘要,単価,経路,投稿済み,金額チェック,請求書依頼,請求書受取,請求書送付,備考,,,
2311.0,11/2【木】,美容探偵,イニスフリー①,株式会社OMOT,〒113-0033 東京都文京区本郷1-33-13春日町ビル６F,,,11月発生12月払い,投稿制作費,200000.0,リピート,True,True,True,True,True,,,,
2311.0,11/2【木】,美容探偵,イニスフリー①,株式会社OMOT,〒113-0033 東京都文京区本郷1-33-13春日町ビル６F,,,11月発生12月払い,二次利用費,50000.0,リピート,True,True,True,True,True,※2投稿割,,,
2311.0,11/10【金】,美容探偵,SHEGLAM①,株式会社クリーク･アンド･リバー社,〒105-0004 東京都港区新橋四丁目1番1号 新虎通りCORE,TikTokプロモーション,SNS事業部,11月発生12月払い,投稿制作費,100000.0,リピート,True,True,True,True,True,※3投稿割,,,
2311.0,11/15【水】,美容探偵,スリーアンク ボンドプレックス,株式会社CCPR,〒150-6121 東京都渋谷区渋谷2-24-12 渋谷スクランブルスクエア23F,TikTokプロモーション,SNS事業部,11月発生1月払い,投稿制作費,200000.0,リピート,True,True,True,True,True,,,,
2311.0,11/16【木】,美容探偵,coco egg たまご化粧水,株式会社bibin,〒107-0052 東京都港区赤坂3-21-15 東都赤坂ビル2A,TikTokプロモーション,SNS事業部,11月発生12月払い,投稿制作費,150000.0,新規,True,True,True,True,True,※ビビちゃんセット,,,
2311.0,11/17【金】,美容探偵,THELYPO,NEL株式会社,〒150-0042 東京都渋谷区宇田川町3-7 ヒューリック渋谷公園通りビル 5F-66,TikTokプロモーション,SNS事業部,11月発生1月15日払い,投稿制作費,200000.0,リピート,True,True,True,True,True,,,,
2311.0,2023-11-17 00:00:00,美容探偵,THELYPO,NEL株式会社,〒150-0042 東京都渋谷区宇田川町3-7 ヒューリック渋谷公園通りビル 5F-66,TikTokプロモーション,SNS事業部,11月発生1月15日払い,二次利用費,100000.0,リピート,True,True,True,True,True,,,,
2311.0,11/20【月】,美容探偵,イニスフリー②,株式会社OMOT,〒113-0033 東京都文京区本郷1-33-13春日町ビル６F,,,11月発生12月払い,投稿制作費,200000.0,リピート,True,True,True,True,True,,,,
2311.0,11/20【月】,美容探偵,イニスフリー②,株式会社OMOT,〒113-0033 東京都文京区本郷1-33-13春日町ビル６F,,,11月発生12月払い,二次利用費,50000.0,リピート,True,True,True,True,True,※2投稿割,,,
2311.0,11/22【水】,美容探偵,美顔器,株式会社スターアベニュー,〒161-0033 東京都新宿区下落合3丁目12番地18号4F,,,11月発生12月払い,投稿制作費,200000.0,新規,True,True,True,True,True,,,,
2311.0,11/24【金】,美容探偵,SHEGLAM②,株式会社クリーク･アンド･リバー社,〒105-0004 東京都港区新橋四丁目1番1号 新虎通りCORE,TikTokプロモーション,SNS事業部,11月発生12月払い,投稿制作費,100000.0,リピート,True,True,True,True,True,※3投稿割,,,
2311.0,11/27【月】,美容探偵,Blanc,株式会社Greed,〒153-0042東京都目黒区青葉台4丁目4-12 THE N3 5F,TikTokプロモーション,SNS事業部,11月発生1月払い,投稿制作費,200000.0,リピート,True,True,True,True,True,,,,
2311.0,11/27【月】,美容探偵,Blanc,株式会社Greed,〒153-0042東京都目黒区青葉台4丁目4-12 THE N3 5F,TikTokプロモーション,SNS事業部,11月発生1月払い,二次利用費,100000.0,リピート,True,True,True,True,True,,,,
2311.0,11/29【水】,美容探偵,ルルルン,Dr.ルルルン株式会社,〒150-0002 東京都渋谷区渋谷2-12-4 ネクストサイト渋谷ビル11階,TikTokプロモーション,SNS事業部,11月発生12月払い,投稿制作費,300000.0,新規,True,True,True,True,True,二次利用あり,,,
2311.0,投稿日,アカウント名,案件名,取引先,取引先住所,件名,セグメント,発行月支払月,摘要,単価,経路,投稿済み,金額チェック,請求書依頼,請求書受取,請求書送付,備考,,,
2311.0,,ドンキ出待ち,,,,,,,,,,,,,,,,,,
2311.0,,,,,,,,,,,,,,,,,,,,
2311.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,代理店比率,,案件投稿数,比率,ランキング,比率,案件数,シェア率,,,,,,,,,,,,
,株式会社トリドリ,,1,0.07142857143,株式会社OMOT,,4.0,0.2857142857142857,,,,,,,,,,,,
,株式会社CCPR,,1,0.07142857143,株式会社Greed,,3.0,0.21428571428571427,,,,,,,,,,,,
,株式会社OMOT,,4,0.2857142857,株式会社トリドリ,,1.0,0.07142857142857142,,,,,,,,,,,,
,株式会社Greed,,3,0.2142857143,株式会社CCPR,,1.0,0.07142857142857142,,,,,,,,,,,,
,株式会社ベクトルコム,,1,0.07142857143,株式会社ベクトルコム,,1.0,0.07142857142857142,,,,,,,,,,,,
,ソーシャリン,,1,0.07142857143,ソーシャリン,,1.0,0.07142857142857142,,,,,,,,,,,,
,AnyMind Japan株式会社,,1,0.07142857143,AnyMind Japan株式会社,,1.0,0.07142857142857142,,,,,,,,,,,,
,株式会社アイスタイルリテール,,0,0,株式会社bibin,,1.0,0.07142857142857142,,,,,,,,,,,,
,Dr.ルルルン株式会社,,0,0,NEL株式会社,,1.0,0.07142857142857142,,,,,,,,,,,,
,取引先,,0,0,株式会社アイスタイルリテール,,0.0,0.0,,,,,,,,,,,,
,株式会社クリーク･アンド･リバー社,,0,0,Dr.ルルルン株式会社,,0.0,0.0,,,,,,,,,,,,
,株式会社bibin,,1,0.07142857143,取引先,,0.0,0.0,,,,,,,,,,,,
,株式会社Natee,,0,0,株式会社クリーク･アンド･リバー社,,0.0,0.0,,,,,,,,,,,,
,NEL株式会社,,1,0.07142857143,株式会社Natee,,0.0,0.0,,,,,,,,,,,,
,株式会社スターアベニュー,,0,0,株式会社スターアベニュー,,0.0,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
